"LTER_site","local_site","logger","date","airtemp_max","airtemp_min","airtemp_avg","Year","Month","airtemp_max_interpolated","airtemp_min_interpolated","airtemp_avg_interpolated"
"NWT","d1","cr1000",2016-01-19,-9.07,-12.43,-11.04014,2016,1,-9.07,-12.43,-11.04014
"NWT","d1","cr1000",2016-01-20,-11.18,-16.7,-13.57854,2016,1,-11.18,-16.7,-13.57854
"NWT","d1","cr1000",2016-01-21,-9.11,-17.4,-14.07083,2016,1,-9.11,-17.4,-14.07083
"NWT","d1","cr1000",2016-01-22,-3.103,-10.87,-6.33094,2016,1,-3.103,-10.87,-6.33094
"NWT","d1","cr1000",2016-01-23,-2.95,-6.989,-5.20285,2016,1,-2.95,-6.989,-5.20285
"NWT","d1","cr1000",2016-01-24,-6.514,-15.62,-10.33228,2016,1,-6.514,-15.62,-10.33228
"NWT","d1","cr1000",2016-01-25,-13.22,-19.04,-16.48222,2016,1,-13.22,-19.04,-16.48222
"NWT","d1","cr1000",2016-01-26,-7.034,-20.05,-14.86958,2016,1,-7.034,-20.05,-14.86958
"NWT","d1","cr1000",2016-01-27,-2.828,-9.48,-6.63253,2016,1,-2.828,-9.48,-6.63253
"NWT","d1","cr1000",2016-01-28,-3.053,-10.1,-5.81937,2016,1,-3.053,-10.1,-5.81937
"NWT","d1","cr1000",2016-01-29,-5.365,-11.05,-8.55263,2016,1,-5.365,-11.05,-8.55263
"NWT","d1","cr1000",2016-01-30,-4.072,-12.85,-6.90544,2016,1,-4.072,-12.85,-6.90544
"NWT","d1","cr1000",2016-01-31,-9.68,-19.15,-15.02799,2016,1,-9.68,-19.15,-15.02799
"NWT","d1","cr1000",2016-02-01,-8.66,-20.06,-13.87576,2016,2,-8.66,-20.06,-13.87576
"NWT","d1","cr1000",2016-02-02,-15.79,-22.43,-19.85785,2016,2,-15.79,-22.43,-19.85785
"NWT","d1","cr1000",2016-02-03,-22.26,-25.41,-23.81896,2016,2,-22.26,-25.41,-23.81896
"NWT","d1","cr1000",2016-02-04,-14.75,-24.18,-17.77759,2016,2,-14.75,-24.18,-17.77759
"NWT","d1","cr1000",2016-02-05,-13.47,-19.7,-17.55302,2016,2,-13.47,-19.7,-17.55302
"NWT","d1","cr1000",2016-02-06,-8.78,-17,-11.43826,2016,2,-8.78,-17,-11.43826
"NWT","d1","cr1000",2016-02-07,-10.77,-13.82,-12.69833,2016,2,-10.77,-13.82,-12.69833
"NWT","d1","cr1000",2016-02-08,-6.884,-13.34,-9.41933,2016,2,-6.884,-13.34,-9.41933
"NWT","d1","cr1000",2016-02-09,-4.351,-9.25,-6.51485,2016,2,-4.351,-9.25,-6.51485
"NWT","d1","cr1000",2016-02-10,-1.844,-7.43,-4.61951,2016,2,-1.844,-7.43,-4.61951
"NWT","d1","cr1000",2016-02-11,-2.786,-7.701,-5.38067,2016,2,-2.786,-7.701,-5.38067
"NWT","d1","cr1000",2016-02-12,-0.562,-6.31,-3.56215,2016,2,-0.562,-6.31,-3.56215
"NWT","d1","cr1000",2016-02-13,-2.222,-9.97,-4.97532,2016,2,-2.222,-9.97,-4.97532
"NWT","d1","cr1000",2016-02-14,-9.04,-11.92,-10.53694,2016,2,-9.04,-11.92,-10.53694
"NWT","d1","cr1000",2016-02-15,-7.191,-11.89,-8.89994,2016,2,-7.191,-11.89,-8.89994
"NWT","d1","cr1000",2016-02-16,-6.387,-8.54,-7.56022,2016,2,-6.387,-8.54,-7.56022
"NWT","d1","cr1000",2016-02-17,3.082,-7.385,-2.20376,2016,2,3.082,-7.385,-2.20376
"NWT","d1","cr1000",2016-02-18,0.725,-13.3,-4.56175,2016,2,0.725,-13.3,-4.56175
"NWT","d1","cr1000",2016-02-19,-4.219,-14.14,-8.23296,2016,2,-4.219,-14.14,-8.23296
"NWT","d1","cr1000",2016-02-20,-3.032,-9.4,-6.4607,2016,2,-3.032,-9.4,-6.4607
"NWT","d1","cr1000",2016-02-21,-3.51,-10.82,-7.60801,2016,2,-3.51,-10.82,-7.60801
"NWT","d1","cr1000",2016-02-22,-9.33,-15.29,-11.63431,2016,2,-9.33,-15.29,-11.63431
"NWT","d1","cr1000",2016-02-23,-5.708,-17.37,-14.59263,2016,2,-5.708,-17.37,-14.59263
"NWT","d1","cr1000",2016-02-24,-9.81,-16.8,-12.95424,2016,2,-9.81,-16.8,-12.95424
"NWT","d1","cr1000",2016-02-25,-5.425,-13.35,-9.39878,2016,2,-5.425,-13.35,-9.39878
"NWT","d1","cr1000",2016-02-26,-0.731,-10.07,-5.68734,2016,2,-0.731,-10.07,-5.68734
"NWT","d1","cr1000",2016-02-27,-1.153,-10.02,-4.44731,2016,2,-1.153,-10.02,-4.44731
"NWT","d1","cr1000",2016-02-28,-3.611,-12.03,-7.74672,2016,2,-3.611,-12.03,-7.74672
"NWT","d1","cr1000",2016-02-29,-7.193,-14.64,-9.33771,2016,2,-7.193,-14.64,-9.33771
"NWT","d1","cr1000",2016-03-01,-6.857,-15.48,-10.67634,2016,3,-6.857,-15.48,-10.67634
"NWT","d1","cr1000",2016-03-02,-6.231,-11.62,-8.35519,2016,3,-6.231,-11.62,-8.35519
"NWT","d1","cr1000",2016-03-03,-2.379,-11.72,-6.1866,2016,3,-2.379,-11.72,-6.1866
"NWT","d1","cr1000",2016-03-04,-1.924,-6.412,-4.94426,2016,3,-1.924,-6.412,-4.94426
"NWT","d1","cr1000",2016-03-05,2.487,-5.774,-2.57815,2016,3,2.487,-5.774,-2.57815
"NWT","d1","cr1000",2016-03-06,0.833,-6.22,-4.62306,2016,3,0.833,-6.22,-4.62306
"NWT","d1","cr1000",2016-03-07,-5.338,-12.53,-9.47515,2016,3,-5.338,-12.53,-9.47515
"NWT","d1","cr1000",2016-03-08,-5.439,-13.62,-10.94697,2016,3,-5.439,-13.62,-10.94697
"NWT","d1","cr1000",2016-03-09,-7.249,-13.08,-10.73374,2016,3,-7.249,-13.08,-10.73374
"NWT","d1","cr1000",2016-03-10,-1.32,-11.12,-5.6399,2016,3,-1.32,-11.12,-5.6399
"NWT","d1","cr1000",2016-03-11,6.318,-3.853,0.52818,2016,3,6.318,-3.853,0.52818
"NWT","d1","cr1000",2016-03-12,1.843,-6.82,-2.0803,2016,3,1.843,-6.82,-2.0803
"NWT","d1","cr1000",2016-03-13,-3.125,-8.89,-6.23423,2016,3,-3.125,-8.89,-6.23423
"NWT","d1","cr1000",2016-03-14,-6.322,-13.39,-8.59863,2016,3,-6.322,-13.39,-8.59863
"NWT","d1","cr1000",2016-03-15,-13.05,-18.53,-15.89826,2016,3,-13.05,-18.53,-15.89826
"NWT","d1","cr1000",2016-03-16,-13.21,-18.22,-15.40104,2016,3,-13.21,-18.22,-15.40104
"NWT","d1","cr1000",2016-03-17,-9.4,-14.84,-12.22035,2016,3,-9.4,-14.84,-12.22035
"NWT","d1","cr1000",2016-03-18,-13.45,-19.89,-15.96368,2016,3,-13.45,-19.89,-15.96368
"NWT","d1","cr1000",2016-03-19,-11.58,-17.37,-14.59278,2016,3,-11.58,-17.37,-14.59278
"NWT","d1","cr1000",2016-03-20,-3.87,-13.59,-7.02792,2016,3,-3.87,-13.59,-7.02792
"NWT","d1","cr1000",2016-03-21,2.304,-5.3,-1.97812,2016,3,2.304,-5.3,-1.97812
"NWT","d1","cr1000",2016-03-22,1.269,-7.865,-3.15303,2016,3,1.269,-7.865,-3.15303
"NWT","d1","cr1000",2016-03-23,-7.418,-13.77,-12.30639,2016,3,-7.418,-13.77,-12.30639
"NWT","d1","cr1000",2016-03-24,-9.88,-14.8,-11.99493,2016,3,-9.88,-14.8,-11.99493
"NWT","d1","cr1000",2016-03-25,-9.7,-16.51,-12.77229,2016,3,-9.7,-16.51,-12.77229
"NWT","d1","cr1000",2016-03-26,-6.411,-17.71,-13.76281,2016,3,-6.411,-17.71,-13.76281
"NWT","d1","cr1000",2016-03-27,-7.25,-15.69,-11.2841,2016,3,-7.25,-15.69,-11.2841
"NWT","d1","cr1000",2016-03-28,1.089,-7.589,-4.16111,2016,3,1.089,-7.589,-4.16111
"NWT","d1","cr1000",2016-03-29,0.584,-13.13,-5.26784,2016,3,0.584,-13.13,-5.26784
"NWT","d1","cr1000",2016-03-30,-10.18,-14.81,-12.75667,2016,3,-10.18,-14.81,-12.75667
"NWT","d1","cr1000",2016-03-31,-7.595,-16,-12.98467,2016,3,-7.595,-16,-12.98467
"NWT","d1","cr1000",2016-04-01,-8.58,-16.33,-12.79639,2016,4,-8.58,-16.33,-12.79639
"NWT","d1","cr1000",2016-04-02,-0.763,-12.26,-6.30464,2016,4,-0.763,-12.26,-6.30464
"NWT","d1","cr1000",2016-04-03,-0.732,-7.634,-4.45345,2016,4,-0.732,-7.634,-4.45345
"NWT","d1","cr1000",2016-04-04,3.309,-5.27,-1.42813,2016,4,3.309,-5.27,-1.42813
"NWT","d1","cr1000",2016-04-05,-1.871,-12.1,-7.75596,2016,4,-1.871,-12.1,-7.75596
"NWT","d1","cr1000",2016-04-06,-0.693,-12.64,-6.68874,2016,4,-0.693,-12.64,-6.68874
"NWT","d1","cr1000",2016-04-07,3.138,-7.464,-2.96862,2016,4,3.138,-7.464,-2.96862
"NWT","d1","cr1000",2016-04-08,2.778,-4.197,-1.20739,2016,4,2.778,-4.197,-1.20739
"NWT","d1","cr1000",2016-04-09,1.893,-4.617,-2.17056,2016,4,1.893,-4.617,-2.17056
"NWT","d1","cr1000",2016-04-10,0.645,-6.409,-3.7877,2016,4,0.645,-6.409,-3.7877
"NWT","d1","cr1000",2016-04-11,1.138,-6.476,-3.26026,2016,4,1.138,-6.476,-3.26026
"NWT","d1","cr1000",2016-04-12,3.851,-4.904,-1.91399,2016,4,3.851,-4.904,-1.91399
"NWT","d1","cr1000",2016-04-13,5.152,-5.35,-0.77942,2016,4,5.152,-5.35,-0.77942
"NWT","d1","cr1000",2016-04-14,5.454,-2.773,-0.14498,2016,4,5.454,-2.773,-0.14498
"NWT","d1","cr1000",2016-04-15,-1.994,-9.82,-6.14392,2016,4,-1.994,-9.82,-6.14392
"NWT","d1","cr1000",2016-04-16,-7.9,-11.65,-10.2434,2016,4,-7.9,-11.65,-10.2434
"NWT","d1","cr1000",2016-04-17,-2.21,-12.53,-10.04165,2016,4,-2.21,-12.53,-10.04165
"NWT","d1","cr1000",2016-04-18,0.625,-13.07,-8.46342,2016,4,0.625,-13.07,-8.46342
"NWT","d1","cr1000",2016-04-19,-5.475,-12.52,-9.44911,2016,4,-5.475,-12.52,-9.44911
"NWT","d1","cr1000",2016-04-20,-3.171,-9.16,-6.00497,2016,4,-3.171,-9.16,-6.00497
"NWT","d1","cr1000",2016-04-21,4.765,-6.35,-1.57728,2016,4,4.765,-6.35,-1.57728
"NWT","d1","cr1000",2016-04-22,9.2,-1.567,2.52692,2016,4,9.2,-1.567,2.52692
"NWT","d1","cr1000",2016-04-23,5.936,-7.994,-0.13658,2016,4,5.936,-7.994,-0.13658
"NWT","d1","cr1000",2016-04-24,-3.994,-8.89,-6.14954,2016,4,-3.994,-8.89,-6.14954
"NWT","d1","cr1000",2016-04-25,3.572,-7.226,-1.8207,2016,4,3.572,-7.226,-1.8207
"NWT","d1","cr1000",2016-04-26,-3.835,-10.52,-8.00806,2016,4,-3.835,-10.52,-8.00806
"NWT","d1","cr1000",2016-04-27,-5.418,-11.06,-8.24383,2016,4,-5.418,-11.06,-8.24383
"NWT","d1","cr1000",2016-04-28,-0.348,-8.93,-6.49448,2016,4,-0.348,-8.93,-6.49448
"NWT","d1","cr1000",2016-04-29,-0.242,-11.11,-7.92501,2016,4,-0.242,-11.11,-7.92501
"NWT","d1","cr1000",2016-04-30,-5.949,-12.56,-10.30694,2016,4,-5.949,-12.56,-10.30694
"NWT","d1","cr1000",2016-05-01,-4.327,-12.58,-10.06314,2016,5,-4.327,-12.58,-10.06314
"NWT","d1","cr1000",2016-05-02,0.644,-11.4,-5.5945,2016,5,0.644,-11.4,-5.5945
"NWT","d1","cr1000",2016-05-03,5.964,-8.48,-1.60429,2016,5,5.964,-8.48,-1.60429
"NWT","d1","cr1000",2016-05-04,7.881,-2.426,1.76516,2016,5,7.881,-2.426,1.76516
"NWT","d1","cr1000",2016-05-05,11.97,0.773,4.06983,2016,5,11.97,0.773,4.06983
"NWT","d1","cr1000",2016-05-06,7.945,-0.698,3.47373,2016,5,7.945,-0.698,3.47373
"NWT","d1","cr1000",2016-05-07,1.781,-7.684,-3.35521,2016,5,1.781,-7.684,-3.35521
"NWT","d1","cr1000",2016-05-08,-1.152,-7.533,-5.56776,2016,5,-1.152,-7.533,-5.56776
"NWT","d1","cr1000",2016-05-09,-0.96,-6.932,-3.86642,2016,5,-0.96,-6.932,-3.86642
"NWT","d1","cr1000",2016-05-10,-2.468,-7.791,-4.09403,2016,5,-2.468,-7.791,-4.09403
"NWT","d1","cr1000",2016-05-11,-3.023,-9.88,-6.61796,2016,5,-3.023,-9.88,-6.61796
"NWT","d1","cr1000",2016-05-12,3.338,-7.362,-2.19778,2016,5,3.338,-7.362,-2.19778
"NWT","d1","cr1000",2016-05-13,5.896,-2.773,1.53251,2016,5,5.896,-2.773,1.53251
"NWT","d1","cr1000",2016-05-14,6.694,-0.726,2.66003,2016,5,6.694,-0.726,2.66003
"NWT","d1","cr1000",2016-05-15,3.429,-3.104,0.2869,2016,5,3.429,-3.104,0.2869
"NWT","d1","cr1000",2016-05-16,2.473,-7.373,-3.41703,2016,5,2.473,-7.373,-3.41703
"NWT","d1","cr1000",2016-05-17,0.983,-6.872,-4.33176,2016,5,0.983,-6.872,-4.33176
"NWT","d1","cr1000",2016-05-18,4.851,-4.469,-1.35335,2016,5,4.851,-4.469,-1.35335
"NWT","d1","cr1000",2016-05-19,5.204,-3.396,0.42013,2016,5,5.204,-3.396,0.42013
"NWT","d1","cr1000",2016-05-20,7.642,-0.752,3.27631,2016,5,7.642,-0.752,3.27631
"NWT","d1","cr1000",2016-05-21,9.17,2.147,5.35369,2016,5,9.17,2.147,5.35369
"NWT","d1","cr1000",2016-05-22,5.54,-4.052,1.21451,2016,5,5.54,-4.052,1.21451
"NWT","d1","cr1000",2016-05-23,3.208,-4.185,-0.32258,2016,5,3.208,-4.185,-0.32258
"NWT","d1","cr1000",2016-05-24,4.475,-0.868,1.58908,2016,5,4.475,-0.868,1.58908
"NWT","d1","cr1000",2016-05-25,4.663,-3.965,0.16348,2016,5,4.663,-3.965,0.16348
"NWT","d1","cr1000",2016-05-26,1.964,-4.13,-1.9186,2016,5,1.964,-4.13,-1.9186
"NWT","d1","cr1000",2016-05-27,1.496,-5.281,-2.75662,2016,5,1.496,-5.281,-2.75662
"NWT","d1","cr1000",2016-05-28,2.898,-4.448,-1.16615,2016,5,2.898,-4.448,-1.16615
"NWT","d1","cr1000",2016-05-29,7.928,-1.091,2.33422,2016,5,7.928,-1.091,2.33422
"NWT","d1","cr1000",2016-05-30,7.775,-1.688,2.13502,2016,5,7.775,-1.688,2.13502
"NWT","d1","cr1000",2016-05-31,6.719,-3.191,1.04666,2016,5,6.719,-3.191,1.04666
"NWT","d1","cr1000",2016-06-01,9.11,-3.097,2.77636,2016,6,9.11,-3.097,2.77636
"NWT","d1","cr1000",2016-06-02,10.91,0.894,5.47574,2016,6,10.91,0.894,5.47574
"NWT","d1","cr1000",2016-06-03,10.1,2.073,5.45097,2016,6,10.1,2.073,5.45097
"NWT","d1","cr1000",2016-06-04,12.66,1.118,6.38272,2016,6,12.66,1.118,6.38272
"NWT","d1","cr1000",2016-06-05,12.74,3.797,7.45916,2016,6,12.74,3.797,7.45916
"NWT","d1","cr1000",2016-06-06,14.12,2.983,7.02522,2016,6,14.12,2.983,7.02522
"NWT","d1","cr1000",2016-06-07,16.05,4.748,8.18908,2016,6,16.05,4.748,8.18908
"NWT","d1","cr1000",2016-06-08,13.15,4.172,7.41154,2016,6,13.15,4.172,7.41154
"NWT","d1","cr1000",2016-06-09,15.6,4.049,9.16942,2016,6,15.6,4.049,9.16942
"NWT","d1","cr1000",2016-06-10,17.2,8.54,12.07236,2016,6,17.2,8.54,12.07236
"NWT","d1","cr1000",2016-06-11,15.3,5.102,10.24738,2016,6,15.3,5.102,10.24738
"NWT","d1","cr1000",2016-06-12,13.18,3.933,7.79203,2016,6,13.18,3.933,7.79203
"NWT","d1","cr1000",2016-06-13,10.4,-1.993,3.99414,2016,6,10.4,-1.993,3.99414
"NWT","d1","cr1000",2016-06-14,7.691,-1.939,2.57033,2016,6,7.691,-1.939,2.57033
"NWT","d1","cr1000",2016-06-15,14.42,4.268,9.42128,2016,6,14.42,4.268,9.42128
"NWT","d1","cr1000",2016-06-16,15.22,5.641,9.90461,2016,6,15.22,5.641,9.90461
"NWT","d1","cr1000",2016-06-17,14.57,5.979,9.84392,2016,6,14.57,5.979,9.84392
"NWT","d1","cr1000",2016-06-18,18.18,6.554,12.0186,2016,6,18.18,6.554,12.0186
"NWT","d1","cr1000",2016-06-19,18.81,8.88,12.95021,2016,6,18.81,8.88,12.95021
"NWT","d1","cr1000",2016-06-20,16.09,8.89,12.88382,2016,6,16.09,8.89,12.88382
"NWT","d1","cr1000",2016-06-21,18.97,10.53,14.36903,2016,6,18.97,10.53,14.36903
"NWT","d1","cr1000",2016-06-22,17.5,3.962,10.3451,2016,6,17.5,3.962,10.3451
"NWT","d1","cr1000",2016-06-23,15.18,5.444,9.90083,2016,6,15.18,5.444,9.90083
"NWT","d1","cr1000",2016-06-24,17.25,6.862,11.20936,2016,6,17.25,6.862,11.20936
"NWT","d1","cr1000",2016-06-25,15.03,4.853,9.64774,2016,6,15.03,4.853,9.64774
"NWT","d1","cr1000",2016-06-26,15.26,3.969,10.09578,2016,6,15.26,3.969,10.09578
"NWT","d1","cr1000",2016-06-27,16.32,6.272,10.82654,2016,6,16.32,6.272,10.82654
"NWT","d1","cr1000",2016-06-28,17.35,6.477,11.19744,2016,6,17.35,6.477,11.19744
"NWT","d1","cr1000",2016-06-29,15.06,5.831,9.60752,2016,6,15.06,5.831,9.60752
"NWT","d1","cr1000",2016-06-30,10.53,3.193,6.50866,2016,6,10.53,3.193,6.50866
"NWT","d1","cr1000",2016-07-01,7.909,3.914,5.30523,2016,7,7.909,3.914,5.30523
"NWT","d1","cr1000",2016-07-02,10.18,3.582,5.89367,2016,7,10.18,3.582,5.89367
"NWT","d1","cr1000",2016-07-03,11.12,3.351,6.34658,2016,7,11.12,3.351,6.34658
"NWT","d1","cr1000",2016-07-04,14.67,4.862,9.19776,2016,7,14.67,4.862,9.19776
"NWT","d1","cr1000",2016-07-05,12.19,5.508,8.67443,2016,7,12.19,5.508,8.67443
"NWT","d1","cr1000",2016-07-06,14.51,7.935,10.33833,2016,7,14.51,7.935,10.33833
"NWT","d1","cr1000",2016-07-07,13.37,6.25,9.41917,2016,7,13.37,6.25,9.41917
"NWT","d1","cr1000",2016-07-08,16.86,7.489,11.17453,2016,7,16.86,7.489,11.17453
"NWT","d1","cr1000",2016-07-09,16.83,7.723,11.98941,2016,7,16.83,7.723,11.98941
"NWT","d1","cr1000",2016-07-10,17.38,9.28,12.37993,2016,7,17.38,9.28,12.37993
"NWT","d1","cr1000",2016-07-11,10.69,4.98,7.76765,2016,7,10.69,4.98,7.76765
"NWT","d1","cr1000",2016-07-12,13.87,4.99,9.05115,2016,7,13.87,4.99,9.05115
"NWT","d1","cr1000",2016-07-13,15.13,6.52,9.90444,2016,7,15.13,6.52,9.90444
"NWT","d1","cr1000",2016-07-14,14.03,5.573,9.25109,2016,7,14.03,5.573,9.25109
"NWT","d1","cr1000",2016-07-15,15.57,6.986,9.94572,2016,7,15.57,6.986,9.94572
"NWT","d1","cr1000",2016-07-16,16.75,8.82,11.80257,2016,7,16.75,8.82,11.80257
"NWT","d1","cr1000",2016-07-17,16.58,7.529,11.41207,2016,7,16.58,7.529,11.41207
"NWT","d1","cr1000",2016-07-18,15.96,8.08,11.00542,2016,7,15.96,8.08,11.00542
"NWT","d1","cr1000",2016-07-19,15.11,7.419,10.6963,2016,7,15.11,7.419,10.6963
"NWT","d1","cr1000",2016-07-20,17.59,7.555,10.1688,2016,7,17.59,7.555,10.1688
"NWT","d1","cr1000",2016-07-21,16.53,7.825,10.62073,2016,7,16.53,7.825,10.62073
"NWT","d1","cr1000",2016-07-22,17.48,8.1,11.78319,2016,7,17.48,8.1,11.78319
"NWT","d1","cr1000",2016-07-23,18.02,7.981,11.81215,2016,7,18.02,7.981,11.81215
"NWT","d1","cr1000",2016-07-24,17.43,6.028,10.72222,2016,7,17.43,6.028,10.72222
"NWT","d1","cr1000",2016-07-25,17.7,8.43,12.38792,2016,7,17.7,8.43,12.38792
"NWT","d1","cr1000",2016-07-26,15.99,8.55,10.89535,2016,7,15.99,8.55,10.89535
"NWT","d1","cr1000",2016-07-27,17.18,7.583,11.50148,2016,7,17.18,7.583,11.50148
"NWT","d1","cr1000",2016-07-28,17.35,6.188,11.5153,2016,7,17.35,6.188,11.5153
"NWT","d1","cr1000",2016-07-29,16.99,5.678,10.42315,2016,7,16.99,5.678,10.42315
"NWT","d1","cr1000",2016-07-30,17.92,9.08,11.87521,2016,7,17.92,9.08,11.87521
"NWT","d1","cr1000",2016-07-31,16.98,5.244,10.01272,2016,7,16.98,5.244,10.01272
"NWT","d1","cr1000",2016-08-01,18.12,6.235,10.68076,2016,8,18.12,6.235,10.68076
"NWT","d1","cr1000",2016-08-02,16.84,7.439,10.72313,2016,8,16.84,7.439,10.72313
"NWT","d1","cr1000",2016-08-03,17.71,6.437,11.72641,2016,8,17.71,6.437,11.72641
"NWT","d1","cr1000",2016-08-04,10.26,3.008,6.9758,2016,8,10.26,3.008,6.9758
"NWT","d1","cr1000",2016-08-05,9.33,3.508,6.50712,2016,8,9.33,3.508,6.50712
"NWT","d1","cr1000",2016-08-06,11.33,5.708,7.26618,2016,8,11.33,5.708,7.26618
"NWT","d1","cr1000",2016-08-07,15.3,5.336,9.14744,2016,8,15.3,5.336,9.14744
"NWT","d1","cr1000",2016-08-08,13.19,4.584,8.90999,2016,8,13.19,4.584,8.90999
"NWT","d1","cr1000",2016-08-09,17.72,5.125,9.64883,2016,8,17.72,5.125,9.64883
"NWT","d1","cr1000",2016-08-10,15.16,6.675,9.20806,2016,8,15.16,6.675,9.20806
"NWT","d1","cr1000",2016-08-11,14.34,4.173,7.78962,2016,8,14.34,4.173,7.78962
"NWT","d1","cr1000",2016-08-12,11.61,3.353,6.68392,2016,8,11.61,3.353,6.68392
"NWT","d1","cr1000",2016-08-13,14.32,3.605,7.65488,2016,8,14.32,3.605,7.65488
"NWT","d1","cr1000",2016-08-14,14.81,3.766,9.14646,2016,8,14.81,3.766,9.14646
"NWT","d1","cr1000",2016-08-15,14.72,5.826,9.57931,2016,8,14.72,5.826,9.57931
"NWT","d1","cr1000",2016-08-16,14.76,4.091,8.56553,2016,8,14.76,4.091,8.56553
"NWT","d1","cr1000",2016-08-17,14.34,6.052,9.0306,2016,8,14.34,6.052,9.0306
"NWT","d1","cr1000",2016-08-18,13.81,2.725,6.61761,2016,8,13.81,2.725,6.61761
"NWT","d1","cr1000",2016-08-19,10.36,2.071,4.54843,2016,8,10.36,2.071,4.54843
"NWT","d1","cr1000",2016-08-20,11.31,1.931,5.4234,2016,8,11.31,1.931,5.4234
"NWT","d1","cr1000",2016-08-21,15.76,4.422,9.47133,2016,8,15.76,4.422,9.47133
"NWT","d1","cr1000",2016-08-22,14.03,4.815,8.08203,2016,8,14.03,4.815,8.08203
"NWT","d1","cr1000",2016-08-23,10.72,1.375,5.42585,2016,8,10.72,1.375,5.42585
"NWT","d1","cr1000",2016-08-24,7.239,0.664,2.73449,2016,8,7.239,0.664,2.73449
"NWT","d1","cr1000",2016-08-25,7.809,-0.494,2.80852,2016,8,7.809,-0.494,2.80852
"NWT","d1","cr1000",2016-08-26,8.18,-0.291,2.88065,2016,8,8.18,-0.291,2.88065
"NWT","d1","cr1000",2016-08-27,11.51,1.287,5.6446,2016,8,11.51,1.287,5.6446
"NWT","d1","cr1000",2016-08-28,10.3,3.376,5.65601,2016,8,10.3,3.376,5.65601
"NWT","d1","cr1000",2016-08-29,9.72,0.243,5.23353,2016,8,9.72,0.243,5.23353
"NWT","d1","cr1000",2016-08-30,10.16,2.141,4.38478,2016,8,10.16,2.141,4.38478
"NWT","d1","cr1000",2016-08-31,13.32,3.447,7.071,2016,8,13.32,3.447,7.071
"NWT","d1","cr1000",2016-09-01,14.88,5.856,8.75228,2016,9,14.88,5.856,8.75228
"NWT","d1","cr1000",2016-09-02,10.69,2.018,6.415,2016,9,10.69,2.018,6.415
"NWT","d1","cr1000",2016-09-03,13.04,4.358,7.1835,2016,9,13.04,4.358,7.1835
"NWT","d1","cr1000",2016-09-04,11.13,3.489,6.87522,2016,9,11.13,3.489,6.87522
"NWT","d1","cr1000",2016-09-05,15.11,3.455,7.7901,2016,9,15.11,3.455,7.7901
"NWT","d1","cr1000",2016-09-06,14.35,5.58,8.74336,2016,9,14.35,5.58,8.74336
"NWT","d1","cr1000",2016-09-07,12.31,3.919,7.38301,2016,9,12.31,3.919,7.38301
"NWT","d1","cr1000",2016-09-08,13.26,4.538,7.62643,2016,9,13.26,4.538,7.62643
"NWT","d1","cr1000",2016-09-09,9.82,1.87,4.12539,2016,9,9.82,1.87,4.12539
"NWT","d1","cr1000",2016-09-10,11.97,2.337,6.85363,2016,9,11.97,2.337,6.85363
"NWT","d1","cr1000",2016-09-11,13.71,3.63,7.29351,2016,9,13.71,3.63,7.29351
"NWT","d1","cr1000",2016-09-12,11.76,-0.339,4.03185,2016,9,11.76,-0.339,4.03185
"NWT","d1","cr1000",2016-09-13,9.21,-0.325,3.07026,2016,9,9.21,-0.325,3.07026
"NWT","d1","cr1000",2016-09-14,11.05,-0.589,4.38298,2016,9,11.05,-0.589,4.38298
"NWT","d1","cr1000",2016-09-15,5.152,-2.024,0.93177,2016,9,5.152,-2.024,0.93177
"NWT","d1","cr1000",2016-09-16,8.27,-3.248,1.14827,2016,9,8.27,-3.248,1.14827
"NWT","d1","cr1000",2016-09-17,7.166,-0.481,2.73799,2016,9,7.166,-0.481,2.73799
"NWT","d1","cr1000",2016-09-18,12,1.064,5.5934,2016,9,12,1.064,5.5934
"NWT","d1","cr1000",2016-09-19,15.62,4.828,9.33408,2016,9,15.62,4.828,9.33408
"NWT","d1","cr1000",2016-09-20,13.8,4.408,8.38728,2016,9,13.8,4.408,8.38728
"NWT","d1","cr1000",2016-09-21,10.11,2.432,5.51601,2016,9,10.11,2.432,5.51601
"NWT","d1","cr1000",2016-09-22,13.85,4.591,7.76584,2016,9,13.85,4.591,7.76584
"NWT","d1","cr1000",2016-09-23,11.97,-6.718,3.1728,2016,9,11.97,-6.718,3.1728
"NWT","d1","cr1000",2016-09-24,-2.82,-7.052,-5.09582,2016,9,-2.82,-7.052,-5.09582
"NWT","d1","cr1000",2016-09-25,5.49,-5.711,-0.69391,2016,9,5.49,-5.711,-0.69391
"NWT","d1","cr1000",2016-09-26,10.44,-0.863,4.55072,2016,9,10.44,-0.863,4.55072
"NWT","d1","cr1000",2016-09-27,13.39,2.661,6.80549,2016,9,13.39,2.661,6.80549
"NWT","d1","cr1000",2016-09-28,11.61,2.351,6.00273,2016,9,11.61,2.351,6.00273
"NWT","d1","cr1000",2016-09-29,13.46,2.627,7.24201,2016,9,13.46,2.627,7.24201
"NWT","d1","cr1000",2016-09-30,6.007,1.118,2.88572,2016,9,6.007,1.118,2.88572
"NWT","d1","cr1000",2016-10-01,9.34,0.454,4.31598,2016,10,9.34,0.454,4.31598
"NWT","d1","cr1000",2016-10-02,8.67,0.996,4.01967,2016,10,8.67,0.996,4.01967
"NWT","d1","cr1000",2016-10-03,6.728,-9,-1.11165,2016,10,6.728,-9,-1.11165
